impressions,campaign_id,account_name,campaign_name,ctr,clicks,adset_id,ad_id,cpc,cpm,adset_name,spend,date_start,conversions
5375,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],1.116279,60,23845059400960149,23845372118270149,1.664,18.574884,AUD=product_CONV=purchase_CC$550,99.84,2020-07-05 0:00:00,0
506,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],1.383399,7,23844842610380149,23844842610250149,7.168571,99.16996,[Content] All ATC / IC - 30 Days,50.18,2020-07-05 0:00:00,2
31,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],0,0,23844842610380149,23844842610290149,,67.741935,[Content] All ATC / IC - 30 Days,2.1,2020-07-05 0:00:00,0
132,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],1.515152,2,23844842610380149,23844842610360149,8.34,126.363636,[Content] All ATC / IC - 30 Days,16.68,2020-07-05 0:00:00,0
122,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],4.098361,5,23844842610380149,23844842610320149,3.656,149.836066,[Content] All ATC / IC - 30 Days,18.28,2020-07-05 0:00:00,0
322,23844961421560149,Sample,04_Remarketing_Content_Visitors_4.30.2020  [RT],0.621118,2,23844961421660149,23844961421490149,5.685,35.310559,[Content] All Visitors Sample 30 days - Optmize=PUR,11.37,2020-07-05 0:00:00,0
3292,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.759417,25,23845059400960149,23845372118260149,4.5076,34.23147,AUD=product_CONV=purchase_CC$550,112.69,2020-07-05 0:00:00,0
211,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],1.421801,3,23844842610380149,23844842610300149,4.956667,70.473934,[Content] All ATC / IC - 30 Days,14.87,2020-07-05 0:00:00,1
228,23844961421560149,Sample,04_Remarketing_Content_Visitors_4.30.2020  [RT],1.754386,4,23844961421660149,23844961421500149,2.335,40.964912,[Content] All Visitors Sample 30 days - Optmize=PUR,9.34,2020-07-05 0:00:00,0
2927,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],1.708234,50,23845349878760149,23845349896160149,1.501,25.640588,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,75.05,2020-07-05 0:00:00,0
66,23844961421560149,Sample,04_Remarketing_Content_Visitors_4.30.2020  [RT],4.545455,3,23844961421660149,23844961421510149,0.713333,32.424242,[Content] All Visitors Sample 30 days - Optmize=PUR,2.14,2020-07-05 0:00:00,1
1509,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.994036,15,23845349878760149,23845349896140149,2.297333,22.836315,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,34.46,2020-07-05 0:00:00,1
1626,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.492005,8,23845216371240149,23845322707730149,2.98,14.661747,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,23.84,2020-07-05 0:00:00,0
3810,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.23622,9,23845216371240149,23845322707740149,5.285556,12.485564,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,47.57,2020-07-05 0:00:00,0
4538,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.550903,25,23845216371220149,23845322707760149,1.9604,10.799912,AUD=product+Organic/Natural_CONV=purchase_BC$500,49.01,2020-07-05 0:00:00,0
3138,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.318674,10,23845216371240149,23845322707720149,3.706,11.81007,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,37.06,2020-07-05 0:00:00,0
1567,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.127632,2,23845216371220149,23845322707750149,1.76,2.246331,AUD=product+Organic/Natural_CONV=purchase_BC$500,3.52,2020-07-05 0:00:00,5.97
461,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.867679,4,23845349878760149,23845349896130149,2.4125,20.932755,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,9.65,2020-07-05 0:00:00,0
2,23845059444270149,Sample,04_Remarketing_BOFU(optimize=PUR)_5.16.2020 [RT],0,0,23845059444260149,23845322738450149,,15,Top10%TOS+Lead+ATC+IC 10 Days - Optimize = Link Clicks,0.03,2020-07-05 0:00:00,0
2202,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.408719,9,23845216371220149,23845322707780149,2.662222,10.881017,AUD=product+Organic/Natural_CONV=purchase_BC$500,23.96,2020-07-05 0:00:00,0
1,23845059444270149,Sample,04_Remarketing_BOFU(optimize=PUR)_5.16.2020 [RT],0,0,23845059444260149,23845322738460149,,10,Top10%TOS+Lead+ATC+IC 10 Days - Optimize = Link Clicks,0.01,2020-07-05 0:00:00,0
672,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.14881,1,23845216371240149,23845322707710149,8.7,12.946429,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,8.7,2020-07-05 0:00:00,5.43
6725,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.208178,14,23845216371220149,23845322707770149,2.777857,5.7829,AUD=product+Organic/Natural_CONV=purchase_BC$500,38.89,2020-07-05 0:00:00,0
11,23845059444270149,Sample,04_Remarketing_BOFU(optimize=PUR)_5.16.2020 [RT],0,0,23845059444260149,23845322738470149,,16.363636,Top10%TOS+Lead+ATC+IC 10 Days - Optimize = Link Clicks,0.18,2020-07-05 0:00:00,1
6,23845059444270149,Sample,04_Remarketing_BOFU(optimize=PUR)_5.16.2020 [RT],0,0,23845059444260149,23845322738480149,,21.666667,Top10%TOS+Lead+ATC+IC 10 Days - Optimize = Link Clicks,0.13,2020-07-05 0:00:00,0
3,23845059444270149,Sample,04_Remarketing_BOFU(optimize=PUR)_5.16.2020 [RT],0,0,23845059444080149,23845322738490149,,16.666667,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks,0.05,2020-07-05 0:00:00,0
531,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.188324,1,23845030153310149,23845322823550149,2.28,4.293785,AUD=product_CONV=purchase_CC$500,2.28,2020-07-05 0:00:00,0
20936,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.601834,126,23845030153310149,23845322823540149,2.431111,14.631257,AUD=product_CONV=purchase_CC$500,306.32,2020-07-05 0:00:00,0
9348,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.588361,55,23845030153310149,23845322823560149,2.353818,13.848952,AUD=product_CONV=purchase_CC$500,129.46,2020-07-05 0:00:00,0
5360,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.223881,12,23845059400960149,23845322823660149,6.705833,15.01306,AUD=product_CONV=purchase_CC$550,80.47,2020-07-05 0:00:00,0
5,23845059444270149,Sample,04_Remarketing_BOFU(optimize=PUR)_5.16.2020 [RT],0,0,23845059444080149,23845322738510149,,56,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks,0.28,2020-07-05 0:00:00,2.25
18495,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.519059,96,23845030153310149,23845322823570149,2.706875,14.050284,AUD=product_CONV=purchase_CC$500,259.86,2020-07-05 0:00:00,0
393,23844758987700149,Sample,04_Remarketing_BOFU_3.31.2020 [RT],2.290076,9,23844758987710149,23845322843260149,4.474444,102.468193,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks,40.27,2020-07-05 0:00:00,1.5
648,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],0.308642,2,23844754010730149,23845322857660149,17.38,53.641975,Top 25% TOS 30 Days (exclude 30 ATC/IC) - Optimize = PUR - ConvWind= 7 Day Click,34.76,2020-07-05 0:00:00,0
1447,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],0.760194,11,23844754010730149,23845322857650149,5.740909,43.642018,Top 25% TOS 30 Days (exclude 30 ATC/IC) - Optimize = PUR - ConvWind= 7 Day Click,63.15,2020-07-05 0:00:00,0
1053,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],1.234568,13,23844754010730149,23845322857670149,6.943077,85.716999,Top 25% TOS 30 Days (exclude 30 ATC/IC) - Optimize = PUR - ConvWind= 7 Day Click,90.26,2020-07-05 0:00:00,0
427,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],1.873536,8,23844754010310149,23845322857690149,1.62875,30.515222,FB/IG Engagers + 75% View Views - 30 Days - Optimize = PUR - ConvWind= 7 Day Click,13.03,2020-07-05 0:00:00,1
811,23844961421560149,Sample,04_Remarketing_Content_Visitors_4.30.2020  [RT],2.096178,17,23844961421660149,23844961421640149,2.151176,45.092478,[Content] All Visitors Sample 30 days - Optmize=PUR,36.57,2020-07-05 0:00:00,0
10,23845059444270149,Sample,04_Remarketing_BOFU(optimize=PUR)_5.16.2020 [RT],0,0,23845059444080149,23845322738500149,,102,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks,1.02,2020-07-05 0:00:00,0.4
281,23844758987700149,Sample,04_Remarketing_BOFU_3.31.2020 [RT],1.423488,4,23844758987710149,23845322843280149,4.0025,56.975089,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks,16.01,2020-07-05 0:00:00,0
498,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],1.405622,7,23844754010730149,23845322857680149,4.422857,62.168675,Top 25% TOS 30 Days (exclude 30 ATC/IC) - Optimize = PUR - ConvWind= 7 Day Click,30.96,2020-07-05 0:00:00,0
1069,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],1.777362,19,23844754010730149,23845322857670149,5.587895,99.317119,Top 25% TOS 30 Days (exclude 30 ATC/IC) - Optimize = PUR - ConvWind= 7 Day Click,106.17,2020-07-04 0:00:00,0
294,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],0.680272,2,23844754010730149,23845322857680149,8.695,59.14966,Top 25% TOS 30 Days (exclude 30 ATC/IC) - Optimize = PUR - ConvWind= 7 Day Click,17.39,2020-07-04 0:00:00,0
7,23845059444270149,Sample,04_Remarketing_BOFU(optimize=PUR)_5.16.2020 [RT],0,0,23845059444080149,23845322738490149,,18.571429,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks,0.13,2020-07-04 0:00:00,0
6,23845059444270149,Sample,04_Remarketing_BOFU(optimize=PUR)_5.16.2020 [RT],0,0,23845059444260149,23845322738480149,,96.666667,Top10%TOS+Lead+ATC+IC 10 Days - Optimize = Link Clicks,0.58,2020-07-04 0:00:00,0
780,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],0.897436,7,23844842610380149,23844842610250149,9.687143,86.935897,[Content] All ATC / IC - 30 Days,67.81,2020-07-04 0:00:00,0
32,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],0,0,23844842610380149,23844842610260149,,128.75,[Content] All ATC / IC - 30 Days,4.12,2020-07-04 0:00:00,0
2232,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],0.806452,18,23844754010310149,23845322857710149,3.505556,28.270609,FB/IG Engagers + 75% View Views - 30 Days - Optimize = PUR - ConvWind= 7 Day Click,63.1,2020-07-04 0:00:00,0
298,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],1.342282,4,23844754010310149,23845322857690149,2.725,36.577181,FB/IG Engagers + 75% View Views - 30 Days - Optimize = PUR - ConvWind= 7 Day Click,10.9,2020-07-04 0:00:00,0
7,23845059444270149,Sample,04_Remarketing_BOFU(optimize=PUR)_5.16.2020 [RT],0,0,23845059444260149,23845322738470149,,50,Top10%TOS+Lead+ATC+IC 10 Days - Optimize = Link Clicks,0.35,2020-07-04 0:00:00,0
3258,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],0.92081,30,23844754010310149,23845322857720149,3.152333,29.02701,FB/IG Engagers + 75% View Views - 30 Days - Optimize = PUR - ConvWind= 7 Day Click,94.57,2020-07-04 0:00:00,0
20,23845349854190149,Sample,04_Remarketing_BOFU_CH_6.29.20 [RT],5,1,23845349854180149,23845349860020149,0.85,42.5,Top10%TOS+Lead+ATC+IC 10 Days - Optimize = Link Clicks,0.85,2020-07-04 0:00:00,0
8,23845349854190149,Sample,04_Remarketing_BOFU_CH_6.29.20 [RT],0,0,23845349855070149,23845349860050149,,376.25,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks,3.01,2020-07-04 0:00:00,1
34,23845349854190149,Sample,04_Remarketing_BOFU_CH_6.29.20 [RT],0,0,23845349855070149,23845349860060149,,47.647059,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks,1.62,2020-07-04 0:00:00,0
31,23845349854190149,Sample,04_Remarketing_BOFU_CH_6.29.20 [RT],0,0,23845349854180149,23845349860030149,,48.064516,Top10%TOS+Lead+ATC+IC 10 Days - Optimize = Link Clicks,1.49,2020-07-04 0:00:00,0
765,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],0.653595,5,23844754010730149,23845322857660149,9.62,62.875817,Top 25% TOS 30 Days (exclude 30 ATC/IC) - Optimize = PUR - ConvWind= 7 Day Click,48.1,2020-07-04 0:00:00,0
53,23845349854190149,Sample,04_Remarketing_BOFU_CH_6.29.20 [RT],0,0,23845349854180149,23845349860010149,,54.528302,Top10%TOS+Lead+ATC+IC 10 Days - Optimize = Link Clicks,2.89,2020-07-04 0:00:00,0
68,23845349854190149,Sample,04_Remarketing_BOFU_CH_6.29.20 [RT],0,0,23845349855070149,23845349860040149,,134.558824,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks,9.15,2020-07-04 0:00:00,0
977,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.102354,1,23845216371220149,23845322707750149,1.18,1.207779,AUD=product+Organic/Natural_CONV=purchase_BC$500,1.18,2020-07-04 0:00:00,0
350,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0,0,23845216371240149,23845322707710149,,10.8,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,3.78,2020-07-04 0:00:00,8.43
1963,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],2.241467,44,23845349878990149,23845349896190149,1.499091,33.60163,AUD=product+Organic/Natural_CONV=purchase_BC$500,65.96,2020-07-04 0:00:00,0.17
706,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],2.832861,20,23845349878760149,23845349896160149,1.2235,34.660057,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,24.47,2020-07-04 0:00:00,0
5929,23845355007470149,Sample,02_Prospecting_LC_Broad_6.30.2020 [PROS],1.669759,99,23845355007320149,23845372135380149,2.385253,39.827964,AUD=Broad_CONV=purchase_Placement=FeedsOnly_7DayClick,236.14,2020-07-04 0:00:00,0
194,23844961421560149,Sample,04_Remarketing_Content_Visitors_4.30.2020  [RT],1.546392,3,23844961421660149,23844961421490149,2.05,31.701031,[Content] All Visitors Sample 30 days - Optmize=PUR,6.15,2020-07-04 0:00:00,0
831,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.842359,7,23845349878990149,23845349896180149,1.845714,15.547533,AUD=product+Organic/Natural_CONV=purchase_BC$500,12.92,2020-07-04 0:00:00,0
623,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.963082,6,23845349878990149,23845349896210149,2.1,20.224719,AUD=product+Organic/Natural_CONV=purchase_BC$500,12.6,2020-07-04 0:00:00,0
884,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.904977,8,23845349878990149,23845349896200149,1.82,16.470588,AUD=product+Organic/Natural_CONV=purchase_BC$500,14.56,2020-07-04 0:00:00,0
516,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],1.550388,8,23845349878760149,23845349896170149,1.31,20.310078,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,10.48,2020-07-04 0:00:00,0
550,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],1.272727,7,23845349878990149,23845349896220149,1.311429,16.690909,AUD=product+Organic/Natural_CONV=purchase_BC$500,9.18,2020-07-04 0:00:00,0
39478,23845355007470149,Sample,02_Prospecting_LC_Broad_6.30.2020 [PROS],0.615533,243,23845355007320149,23845355027970149,2.784115,17.13714,AUD=Broad_CONV=purchase_Placement=FeedsOnly_7DayClick,676.54,2020-07-04 0:00:00,1
71,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],5.633803,4,23845030153310149,23845372118250149,0.4625,26.056338,AUD=product_CONV=purchase_CC$500,1.85,2020-07-04 0:00:00,0
3169,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.883559,28,23845059400960149,23845372118270149,3.518929,31.091827,AUD=product_CONV=purchase_CC$550,98.53,2020-07-04 0:00:00,0
4234,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.803023,34,23845059400960149,23845372118260149,3.627941,29.133207,AUD=product_CONV=purchase_CC$550,123.35,2020-07-04 0:00:00,0
17,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],0,0,23844842610380149,23844842610290149,,191.176471,[Content] All ATC / IC - 30 Days,3.25,2020-07-04 0:00:00,0
98,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0,0,23845030153310149,23845372118240149,,16.122449,AUD=product_CONV=purchase_CC$500,1.58,2020-07-04 0:00:00,0
523,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.191205,1,23845030153310149,23845322823550149,1.75,3.34608,AUD=product_CONV=purchase_CC$500,1.75,2020-07-04 0:00:00,0
14342,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.620555,89,23845030153310149,23845322823540149,2.412022,14.967926,AUD=product_CONV=purchase_CC$500,214.67,2020-07-04 0:00:00,0.5
1,23845059444270149,Sample,04_Remarketing_BOFU(optimize=PUR)_5.16.2020 [RT],0,0,23845059444260149,23845322738450149,,10,Top10%TOS+Lead+ATC+IC 10 Days - Optimize = Link Clicks,0.01,2020-07-04 0:00:00,0
1033,23844961421560149,Sample,04_Remarketing_Content_Visitors_4.30.2020  [RT],2.032914,21,23844961421660149,23844961421640149,2.035714,41.384318,[Content] All Visitors Sample 30 days - Optmize=PUR,42.75,2020-07-04 0:00:00,1
55,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],1.818182,1,23844842610380149,23844842610300149,12.08,219.636364,[Content] All ATC / IC - 30 Days,12.08,2020-07-04 0:00:00,0.4
526,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.380228,2,23845349878760149,23845349896130149,6.18,23.498099,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,12.36,2020-07-04 0:00:00,0
574,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.174216,1,23845349878760149,23845349896150149,9.66,16.829268,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,9.66,2020-07-04 0:00:00,0
6787,23845355007470149,Sample,02_Prospecting_LC_Broad_6.30.2020 [PROS],2.490055,169,23845355007320149,23845372135370149,1.273965,31.72241,AUD=Broad_CONV=purchase_Placement=FeedsOnly_7DayClick,215.3,2020-07-04 0:00:00,0
3,23845059444270149,Sample,04_Remarketing_BOFU(optimize=PUR)_5.16.2020 [RT],0,0,23845059444260149,23845322738460149,,36.666667,Top10%TOS+Lead+ATC+IC 10 Days - Optimize = Link Clicks,0.11,2020-07-04 0:00:00,1
37,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],0,0,23844842610380149,23844842610320149,,145.405405,[Content] All ATC / IC - 30 Days,5.38,2020-07-04 0:00:00,0
1769,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.339175,6,23845216371220149,23845322707780149,3.375,11.447145,AUD=product+Organic/Natural_CONV=purchase_BC$500,20.25,2020-07-04 0:00:00,0
1407,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.284293,4,23845216371240149,23845322707720149,4.23,12.025586,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,16.92,2020-07-04 0:00:00,0
2672,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.299401,8,23845216371240149,23845322707740149,4.85125,14.524701,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,38.81,2020-07-04 0:00:00,3
1572,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.508906,8,23845216371220149,23845322707760149,2.25375,11.469466,AUD=product+Organic/Natural_CONV=purchase_BC$500,18.03,2020-07-04 0:00:00,0
1344,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.074405,1,23845216371240149,23845322707730149,23.35,17.373512,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,23.35,2020-07-04 0:00:00,0
3047,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.492288,15,23845216371220149,23845322707770149,1.888,9.294388,AUD=product+Organic/Natural_CONV=purchase_BC$500,28.32,2020-07-04 0:00:00,0
2,23845059444270149,Sample,04_Remarketing_BOFU(optimize=PUR)_5.16.2020 [RT],0,0,23845059444080149,23845322738510149,,75,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks,0.15,2020-07-04 0:00:00,0.4
151,23844961421560149,Sample,04_Remarketing_Content_Visitors_4.30.2020  [RT],0.662252,1,23844961421660149,23844961421510149,4.92,32.582781,[Content] All Visitors Sample 30 days - Optmize=PUR,4.92,2020-07-04 0:00:00,0
216,23844961421560149,Sample,04_Remarketing_Content_Visitors_4.30.2020  [RT],3.240741,7,23844961421660149,23844961421500149,1.347143,43.657407,[Content] All Visitors Sample 30 days - Optmize=PUR,9.43,2020-07-04 0:00:00,0
1,23845059444270149,Sample,04_Remarketing_BOFU(optimize=PUR)_5.16.2020 [RT],0,0,23845059444080149,23845322738520149,,10,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks,0.01,2020-07-04 0:00:00,1
7,23845059444270149,Sample,04_Remarketing_BOFU(optimize=PUR)_5.16.2020 [RT],0,0,23845059444080149,23845322738500149,,64.285714,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks,0.45,2020-07-04 0:00:00,0
1555,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],0.707396,11,23844754010730149,23845322857650149,8.199091,58,Top 25% TOS 30 Days (exclude 30 ATC/IC) - Optimize = PUR - ConvWind= 7 Day Click,90.19,2020-07-04 0:00:00,0
4376,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],0.754113,33,23844754010310149,23845322857700149,3.437576,25.923218,FB/IG Engagers + 75% View Views - 30 Days - Optimize = PUR - ConvWind= 7 Day Click,113.44,2020-07-04 0:00:00,0
